Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"38.8893, -77.0502",3/16/21 20:00,42.9,42.9,42.9,37.7,,0,0,0,8.9,148,,9.9,100,76.09,Overcast
"38.8893, -77.0502",3/16/21 21:00,42,42,42,37.3,,0,0,0,7.4,154,,9.7,100,79.38,Overcast
"38.8893, -77.0502",3/16/21 22:00,40.9,40.9,40.9,38,,0,0,0,4.3,116,,8,100,89.75,Overcast
"38.8893, -77.0502",3/16/21 23:00,41.9,41.9,41.9,40.4,,0,0,0,3.1,133,,9.7,100,89.02,Overcast
"38.8893, -77.0502",3/17/21 0:00,42,42,42,,,0,0,0,0,0,,8,100,86.23,Overcast
"38.8893, -77.0502",3/17/21 1:00,42,42,42,39.2,,0,0,0,4.4,107,,5.1,100,89.08,Overcast
"38.8893, -77.0502",3/17/21 2:00,42.8,42.8,42.8,39.4,,0,0,0,5.6,78,,7,100,86.29,Overcast
"38.8893, -77.0502",3/17/21 3:00,42.8,42.8,42.8,39.4,,0,0,0,5.5,50,,7.2,100,86.24,Overcast
"38.8893, -77.0502",3/17/21 4:00,42.8,42.8,42.8,38.8,,0,0,0,6.6,48,,9.8,100,88.93,Overcast
"38.8893, -77.0502",3/17/21 5:00,42.9,42.9,42.9,38.9,,0,0,0,6.5,58,,8.5,100,88.91,Overcast
"38.8893, -77.0502",3/17/21 6:00,42.9,42.9,42.9,38.8,,0,0,0,6.6,29,,4.9,100,88.99,Overcast
"38.8893, -77.0502",3/17/21 7:00,42,42,42,37.9,,0,0,0,6.5,49,,3.9,100,91.79,Overcast
"38.8893, -77.0502",3/17/21 8:00,42.1,42.1,42.1,37.8,,0,0,0,6.7,38,,2.5,100,91.81,Overcast
"38.8893, -77.0502",3/17/21 9:00,42.9,42.9,42.9,39.5,,0,0,0,5.6,20,,4,100,89.05,Overcast
"38.8893, -77.0502",3/17/21 10:00,44.7,44.7,44.7,43.5,,0,0,0,3.2,57,,6.5,100,83.33,Overcast
"38.8893, -77.0502",3/17/21 11:00,47.7,47.7,47.7,,,0,0,0,0.2,5,,8.8,90.2,74.8,Overcast
"38.8893, -77.0502",3/17/21 12:00,48.6,48.6,48.6,47.7,,0,0,0,3.4,59,,9.9,100,72.3,Overcast
"38.8893, -77.0502",3/17/21 13:00,48.6,48.6,48.6,46.9,,0,0,0,4.6,84,,9.9,100,71.72,Overcast
"38.8893, -77.0502",3/17/21 14:00,48.7,48.7,48.7,47,,0,0,0,4.6,156,,9.9,100,74.32,Overcast
"38.8893, -77.0502",3/17/21 15:00,48.8,48.8,48.8,47.3,,0,0,0,4.2,94,,9.9,100,74.29,Overcast
"38.8893, -77.0502",3/17/21 16:00,48.9,48.9,48.9,47.3,,0,0,0,4.3,143,,9.9,100,77.18,Overcast
"38.8893, -77.0502",3/17/21 17:00,50,50,50,49.3,,0,0,0,3.4,164,,9.9,100,74.25,Overcast
"38.8893, -77.0502",3/17/21 18:00,50,50,50,48.5,,0,0,0,4.4,137,,9.9,100,74.25,Overcast
"38.8893, -77.0502",3/17/21 19:00,49.9,49.9,49.9,48,,0,0,0,5.2,122,,9.9,100,74.35,Overcast
"38.8893, -77.0502",3/17/21 20:00,49.9,49.9,49.9,48.4,,0,0,0,4.4,96,,9.9,100,76.95,Overcast
"38.8893, -77.0502",3/17/21 21:00,49.8,49.8,49.8,49.1,,0,0,0,3.4,125,,9.9,100,74.68,Overcast
"38.8893, -77.0502",3/17/21 22:00,49.7,49.7,49.7,47.6,,0,0,0,5.6,136,,9.9,100,75.03,Overcast
"38.8893, -77.0502",3/17/21 23:00,49.7,49.7,49.7,48.2,,0,0,0,4.6,108,,9.9,100,77.51,Overcast
"38.8893, -77.0502",3/18/21 0:00,48.7,48.7,48.7,46.9,,0,0,0,4.6,145,,9.9,100,80.84,Overcast
"38.8893, -77.0502",3/18/21 1:00,47.8,47.8,47.8,45.8,,0,0,0,4.7,149,,8.4,100,86.94,Overcast
"38.8893, -77.0502",3/18/21 2:00,47.8,47.8,47.8,45.3,,0,0,0,5.4,136,,3.9,100,90.08,Overcast
"38.8893, -77.0502",3/18/21 3:00,47,47,47,44.2,,0,0,0,5.7,167,,2,100,96.81,Overcast
"38.8893, -77.0502",3/18/21 4:00,47,47,47,44.2,,0,0,0,5.8,138,,1.3,100,96.72,Overcast
"38.8893, -77.0502",3/18/21 5:00,47.8,47.8,47.8,45.7,,0,0,0,4.8,130,,7.7,100,93.91,Overcast
"38.8893, -77.0502",3/18/21 6:00,47.8,47.8,47.8,44.1,,0.03,0,0,8.1,149,,9.4,100,93.92,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 7:00,47.9,47.9,47.9,44.1,,0.07,0,0,8.1,169,,5,100,96.71,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 8:00,47.9,47.9,47.9,45.2,,0.08,0,0,5.8,160,,5,100,93.52,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 9:00,48.7,48.7,48.7,47.7,,0.03,0,0,3.5,149,,6.4,100,93.89,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 10:00,48.7,48.7,48.7,,,0.03,0,0,0.3,18,,9.9,100,93.93,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 11:00,49.9,49.9,49.9,47.2,,0,0,0,6.8,168,,9.8,100,92.69,Overcast
"38.8893, -77.0502",3/18/21 12:00,50,50,50,47.8,,0.02,0,0,5.6,184,,2.6,100,96.03,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 13:00,50,50,50,,,0.03,0,0,7.8,194,,2.1,100,96.01,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 14:00,51.2,51.2,51.2,,,0.01,0,0,5.8,181,,4.8,100,95.99,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 15:00,51.3,51.3,51.3,,,0.03,0,0,6.7,166,,9.9,100,95.89,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 16:00,52.2,52.2,52.2,,,0,0,0,6.5,167,,9.9,100,96.58,Overcast
"38.8893, -77.0502",3/18/21 17:00,53,53,53,,,0.02,0,0,3,170,,8.3,100,93.67,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 18:00,53.1,53.1,53.1,,,0,0,0,0,0,,9.9,100,93.71,Overcast
"38.8893, -77.0502",3/18/21 19:00,53,53,53,,,0.01,0,0,4.5,354,,7.1,100,93.71,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 20:00,53,53,53,,,0.02,0,0,13.6,30,,8.8,100,93.71,"Rain, Overcast"
"38.8893, -77.0502",3/18/21 21:00,51.1,51.1,51.1,,,0,0,0,14.3,30,,3.6,100,92.31,Overcast
"38.8893, -77.0502",3/18/21 22:00,50,50,50,44,,0,0,0,18,20,,9.7,100,93.06,Overcast
"38.8893, -77.0502",3/18/21 23:00,47.9,47.9,47.9,41,,0,0,0,19.1,10,31.7,4.3,100,93.68,Overcast
"38.8893, -77.0502",3/19/21 0:00,47.8,47.8,47.8,41.7,,0,0,0,15.8,20,24.2,9.9,100,87.08,Overcast
"38.8893, -77.0502",3/19/21 1:00,47.8,47.8,47.8,40.5,,0,0,0,21.3,9,31,9.9,100,83.98,Overcast
"38.8893, -77.0502",3/19/21 2:00,47.8,47.8,47.8,40.9,,0,0,0,18.9,10,26,9.9,100,80.93,Overcast
"38.8893, -77.0502",3/19/21 3:00,46.9,46.9,46.9,39.5,,0,0,0,20.2,10,29.8,9.9,100,79.69,Overcast
"38.8893, -77.0502",3/19/21 4:00,46.8,46.8,46.8,39.2,,0,0,0,21.2,19,31.3,9.9,100,73.79,Overcast
"38.8893, -77.0502",3/19/21 5:00,45.9,45.9,45.9,38.8,,0,0,0,17.4,30,28.1,9.9,100,71.34,Overcast
"38.8893, -77.0502",3/19/21 6:00,43.9,43.9,43.9,36.2,,0,0,0,17.2,10,33,9.9,100,70.7,Overcast
"38.8893, -77.0502",3/19/21 7:00,42,42,42,32.4,,0,0,0,23.5,10,32.8,9.9,100,64.14,Overcast
"38.8893, -77.0502",3/19/21 8:00,40.9,40.9,40.9,30.7,,0,0,0,24.2,9,35.1,9.9,90.2,55.31,Overcast
"38.8893, -77.0502",3/19/21 9:00,40.8,40.8,40.8,31.5,,0,0,0,20.3,9,31.2,9.9,81.5,50.89,Overcast
"38.8893, -77.0502",3/19/21 10:00,39.9,39.9,39.9,29.7,,0,0,0,22.4,1,33.2,9.9,83.3,46.09,Overcast
"38.8893, -77.0502",3/19/21 11:00,43,43,43,35.1,,0,0,0,17.5,10,29.1,9.9,81.2,37.62,Overcast
"38.8893, -77.0502",3/19/21 12:00,44.9,44.9,44.9,36.9,,0,0,0,20.3,11,30.2,9.9,44.6,33.39,Partially cloudy
"38.8893, -77.0502",3/19/21 13:00,47,47,47,40.2,,0,0,0,17.2,18,30.2,9.9,44.6,28.85,Partially cloudy
"38.8893, -77.0502",3/19/21 14:00,48.7,48.7,48.7,42.3,,0,0,0,17.7,19,28.5,9.9,44.6,25.74,Partially cloudy
"38.8893, -77.0502",3/19/21 15:00,49.7,49.7,49.7,44.1,,0,0,0,15.7,21,27.4,9.9,24.5,24.53,Clear
"38.8893, -77.0502",3/19/21 16:00,50.9,50.9,50.9,,,0,0,0,15.7,9,18.3,9.9,24.5,24.52,Clear
"38.8893, -77.0502",3/19/21 17:00,50.9,50.9,50.9,,,0,0,0,12.8,30,23,9.9,0,22.42,Clear
"38.8893, -77.0502",3/19/21 18:00,49.8,49.8,49.8,43.9,,0,0,0,16.9,27,23,9.9,0,21.62,Clear
"38.8893, -77.0502",3/19/21 19:00,46.9,46.9,46.9,41,,0,0,0,13.7,351,,9.9,0,28.43,Clear
"38.8893, -77.0502",3/19/21 20:00,44.6,44.6,44.6,38.2,,0,0,0,13.3,342,,9.9,0,31.09,Clear
"38.8893, -77.0502",3/19/21 21:00,42.8,42.8,42.8,36.8,,0,0,0,10.8,349,,9.9,0,31.99,Clear
"38.8893, -77.0502",3/19/21 22:00,42,42,42,35.3,,0,0,0,12.2,349,,9.9,0,33.12,Clear
"38.8893, -77.0502",3/19/21 23:00,41.8,41.8,41.8,34.4,,0,0,0,14.2,8,,9.9,0,33.4,Clear
"38.8893, -77.0502",3/20/21 0:00,40.5,40.5,40.5,33.9,,0,0,0,11.1,9,,9.9,0,34.95,Clear
"38.8893, -77.0502",3/20/21 1:00,40.4,40.4,40.4,32.4,,0,0,0,14.9,19,,9.9,0,32.09,Clear
"38.8893, -77.0502",3/20/21 2:00,39.3,39.3,39.3,31.8,,0,0,0,12.2,28,,9.9,0,36.78,Clear
"38.8893, -77.0502",3/20/21 3:00,37.4,37.4,37.4,30.5,,0,0,0,9.7,29,,9.9,0,39.86,Clear
"38.8893, -77.0502",3/20/21 4:00,36.4,36.4,36.4,29.3,,0,0,0,9.6,10,,9.9,0,41.77,Clear
"38.8893, -77.0502",3/20/21 5:00,35.2,35.2,35.2,29.1,,0,0,0,7.5,27,,9.9,0,43.67,Clear
"38.8893, -77.0502",3/20/21 6:00,34.3,34.3,34.3,26.7,,0,0,0,9.6,9,,9.9,0,45.43,Clear
"38.8893, -77.0502",3/20/21 7:00,31.5,31.5,31.5,24.4,,0,0,0,7.6,332,,9.9,24.5,54.62,Clear
"38.8893, -77.0502",3/20/21 8:00,33.5,33.5,33.5,27.6,,0,0,0,6.6,360,,9.9,24.5,54.66,Clear
"38.8893, -77.0502",3/20/21 9:00,38.8,38.8,38.8,32.7,,0,0,0,8.7,29,,9.9,24.5,39.2,Clear
"38.8893, -77.0502",3/20/21 10:00,42.1,42.1,42.1,38.3,,0,0,0,5.8,67,,9.9,24.5,34.55,Clear
"38.8893, -77.0502",3/20/21 11:00,45,45,45,,,0,0,0,0.4,7,,9.9,24.5,30.81,Clear
"38.8893, -77.0502",3/20/21 12:00,48.7,48.7,48.7,44.9,,0,0,0,8.7,44,,9.9,24.5,25.84,Clear
"38.8893, -77.0502",3/20/21 13:00,51.1,51.1,51.1,,,0,0,0,6,58,,9.9,24.5,24.45,Clear
"38.8893, -77.0502",3/20/21 14:00,53,53,53,,,0,0,0,3.5,87,,9.9,24.5,22.07,Clear
"38.8893, -77.0502",3/20/21 15:00,55.8,55.8,55.8,,,0,0,0,0.7,4,,9.9,24.5,20.05,Clear
"38.8893, -77.0502",3/20/21 16:00,55.2,55.2,55.2,,,0,0,0,3.4,111,,9.9,24.5,21.3,Clear
"38.8893, -77.0502",3/20/21 17:00,58.6,58.6,58.6,,,0,0,0,3.4,25,,9.9,24.5,20.14,Clear
"38.8893, -77.0502",3/20/21 18:00,56.7,56.7,56.7,,,0,0,0,3.5,95,,9.9,24.5,22.7,Clear
"38.8893, -77.0502",3/20/21 19:00,54.7,54.7,54.7,,,0,0,0,0.5,22,,9.9,24.5,23.47,Clear
"38.8893, -77.0502",3/20/21 20:00,49.7,49.7,49.7,46.5,,0,0,0,7.7,158,,9.9,24.5,38.55,Clear
"38.8893, -77.0502",3/20/21 21:00,48.1,48.1,48.1,47.3,,0,0,0,3.2,153,,9.9,0,35.23,Clear
"38.8893, -77.0502",3/20/21 22:00,47.7,47.7,47.7,,,0,0,0,0,0,,9.9,0,32.52,Clear
"38.8893, -77.0502",3/20/21 23:00,45,45,45,,,0,0,0,0,0,,9.9,0,53.75,Clear
"38.8893, -77.0502",3/21/21 0:00,43,43,43,40.7,,0,0,0,4.2,219,,9.9,24.5,50.63,Clear
"38.8893, -77.0502",3/21/21 1:00,41.3,41.3,41.3,,,0,0,0,0,0,,9.9,24.5,57.91,Clear
"38.8893, -77.0502",3/21/21 2:00,40.1,40.1,40.1,,,0,0,0,0,0,,9.9,24.5,58.22,Clear
"38.8893, -77.0502",3/21/21 3:00,38.1,38.1,38.1,,,0,0,0,0,0,,9.9,24.5,68.11,Clear
"38.8893, -77.0502",3/21/21 4:00,38.1,38.1,38.1,,,0,0,0,0,0,,9.9,44.6,70.55,Partially cloudy
"38.8893, -77.0502",3/21/21 5:00,35.3,35.3,35.3,31.7,,0,0,0,4.2,351,,9.9,44.6,78.46,Partially cloudy
"38.8893, -77.0502",3/21/21 6:00,36.3,36.3,36.3,32.8,,0,0,0,4.2,351,,9.9,44.6,72.87,Partially cloudy
"38.8893, -77.0502",3/21/21 7:00,35.2,35.2,35.2,31.6,,0,0,0,4.2,360,,9.9,24.5,76.06,Clear
"38.8893, -77.0502",3/21/21 8:00,36.3,36.3,36.3,,,0,0,0,3,351,,9.9,24.5,75.48,Clear
"38.8893, -77.0502",3/21/21 9:00,43,43,43,41.3,,0,0,0,3.4,18,,9.9,0,66.78,Clear
"38.8893, -77.0502",3/21/21 10:00,47.5,47.5,47.5,46.5,,0,0,0,3.4,46,,9.9,24.5,57.14,Clear
"38.8893, -77.0502",3/21/21 11:00,55.2,55.2,55.2,,,0,0,0,0.7,10,,9.9,24.5,36.83,Clear
"38.8893, -77.0502",3/21/21 12:00,58.8,58.8,58.8,,,0,0,0,4.8,37,,9.9,24.5,24.67,Clear
"38.8893, -77.0502",3/21/21 13:00,60.9,60.9,60.9,,,0,0,0,7,72,,9.9,44.6,21.2,Partially cloudy
"38.8893, -77.0502",3/21/21 14:00,61.9,61.9,61.9,,,0,0,0,0.5,358,,9.9,44.6,20.3,Partially cloudy
"38.8893, -77.0502",3/21/21 15:00,62.8,62.8,62.8,,,0,0,0,5.6,104,,9.9,24.5,19.68,Clear
"38.8893, -77.0502",3/21/21 16:00,62.8,62.8,62.8,,,0,0,0,9.8,101,,9.9,24.5,20.36,Clear
"38.8893, -77.0502",3/21/21 17:00,62.8,62.8,62.8,,,0,0,0,6.8,86,,9.9,24.5,18.3,Clear
"38.8893, -77.0502",3/21/21 18:00,61,61,61,,,0,0,0,8.1,89,,9.9,24.5,24.57,Clear
"38.8893, -77.0502",3/21/21 19:00,57.8,57.8,57.8,,,0,0,0,8.9,107,,9.9,24.5,29.74,Clear
"38.8893, -77.0502",3/21/21 20:00,55.6,55.6,55.6,,,0,0,0,5.5,106,,9.9,24.5,36.1,Clear
"38.8893, -77.0502",3/21/21 21:00,53.4,53.4,53.4,,,0,0,0,4.6,97,,9.9,0,42.42,Clear
"38.8893, -77.0502",3/21/21 22:00,51.3,51.3,51.3,,,0,0,0,5.5,107,,9.9,0,49.51,Clear
"38.8893, -77.0502",3/21/21 23:00,49.2,49.2,49.2,47,,0,0,0,5.6,116,,9.9,0,46.24,Clear
"38.8893, -77.0502",3/22/21 0:00,48,48,48,44.6,,0,0,0,7.5,117,,9.9,0,45.4,Clear
"38.8893, -77.0502",3/22/21 1:00,47.1,47.1,47.1,,,0,0,0,0,0,,9.9,0,43.6,Clear
"38.8893, -77.0502",3/22/21 2:00,46,46,46,,,0,0,0,0,0,,9.9,0,45.46,Clear
"38.8893, -77.0502",3/22/21 3:00,43.5,43.5,43.5,40.3,,0,0,0,5.4,47,,9.9,24.5,57.37,Clear
"38.8893, -77.0502",3/22/21 4:00,39.2,39.2,39.2,35.8,,0,0,0,4.6,43,,9.9,23.6,66.53,Clear
"38.8893, -77.0502",3/22/21 5:00,40.1,40.1,40.1,,,0,0,0,0.3,4,,9.9,24.5,65.55,Clear
"38.8893, -77.0502",3/22/21 6:00,38.1,38.1,38.1,33.9,,0,0,0,5.4,57,,9.9,24.5,70.8,Clear
"38.8893, -77.0502",3/22/21 7:00,38.2,38.2,38.2,34,,0,0,0,5.5,65,,9.9,24.5,70.98,Clear
"38.8893, -77.0502",3/22/21 8:00,40.2,40.2,40.2,36.2,,0,0,0,5.6,47,,9.9,0,68.36,Clear
"38.8893, -77.0502",3/22/21 9:00,44.1,44.1,44.1,40.2,,0,0,0,6.7,49,,9.9,0,62.74,Clear
"38.8893, -77.0502",3/22/21 10:00,48.9,48.9,48.9,45.5,,0,0,0,7.7,39,,9.9,0,56.88,Clear
"38.8893, -77.0502",3/22/21 11:00,53.1,53.1,53.1,,,0,0,0,4.7,57,,9.9,0,52.34,Clear
"38.8893, -77.0502",3/22/21 12:00,57,57,57,,,0,0,0,7.8,49,,9.9,0,47.48,Clear
"38.8893, -77.0502",3/22/21 13:00,60.1,60.1,60.1,,,0,0,0,3.6,25,,9.9,0,40.52,Clear
"38.8893, -77.0502",3/22/21 14:00,62.8,62.8,62.8,,,0,0,0,5.9,54,,9.9,0,33.96,Clear
"38.8893, -77.0502",3/22/21 15:00,64.8,64.8,64.8,,,0,0,0,3.8,47,,9.9,0,30.98,Clear
"38.8893, -77.0502",3/22/21 16:00,65.7,65.7,65.7,,,0,0,0,4.9,70,,9.9,0,31.57,Clear
"38.8893, -77.0502",3/22/21 17:00,64.8,64.8,64.8,,,0,0,0,7.7,79,,9.9,0,32.86,Clear
"38.8893, -77.0502",3/22/21 18:00,62.9,62.9,62.9,,,0,0,0,8.9,106,,9.9,0,33.6,Clear
"38.8893, -77.0502",3/22/21 19:00,60.9,60.9,60.9,,,0,0,0,8.9,108,,9.9,0,37.92,Clear
"38.8893, -77.0502",3/22/21 20:00,57.5,57.5,57.5,,,0,0,0,5.6,96,,9.9,0,47.57,Clear
"38.8893, -77.0502",3/22/21 21:00,55.6,55.6,55.6,,,0,0,0,4.5,80,,9.9,0,54.44,Clear
"38.8893, -77.0502",3/22/21 22:00,54.3,54.3,54.3,,,0,0,0,3.3,31,,9.9,0,55.26,Clear
"38.8893, -77.0502",3/22/21 23:00,53.1,53.1,53.1,,,0,0,0,4.4,59,,9.9,0,55.86,Clear
"38.8893, -77.0502",3/23/21 0:00,51.4,51.4,51.4,,,0,0,0,3.4,61,,9.9,0,68.9,Clear
"38.8893, -77.0502",3/23/21 1:00,50.5,50.5,50.5,,,0,0,0,4.4,31,,9.9,24.5,68.5,Clear
"38.8893, -77.0502",3/23/21 2:00,48.2,48.2,48.2,45.8,,0,0,0,5.6,50,,9.9,24.5,71.71,Clear
"38.8893, -77.0502",3/23/21 3:00,47.3,47.3,47.3,44.2,,0,0,0,6.6,40,,9.9,44.6,69.32,Partially cloudy
"38.8893, -77.0502",3/23/21 4:00,46.4,46.4,46.4,42.5,,0,0,0,7.6,19,,9.9,44.6,71.72,Partially cloudy
"38.8893, -77.0502",3/23/21 5:00,46.4,46.4,46.4,43,,0,0,0,6.7,29,,9.9,46.7,71.92,Partially cloudy
"38.8893, -77.0502",3/23/21 6:00,45.6,45.6,45.6,42.1,,0,0,0,6.6,20,,9.9,79.4,74.19,Overcast
"38.8893, -77.0502",3/23/21 7:00,45.7,45.7,45.7,42.2,,0,0,0,6.7,20,,9.9,44.6,71.25,Partially cloudy
"38.8893, -77.0502",3/23/21 8:00,47.6,47.6,47.6,43.9,,0,0,0,7.6,10,,9.9,83.1,67.06,Overcast
"38.8893, -77.0502",3/23/21 9:00,51.8,51.8,51.8,,,0,0,0,7.1,30,,9.9,81.5,59.39,Overcast
"38.8893, -77.0502",3/23/21 10:00,54,54,54,,,0,0,0,6.9,39,,9.9,90.2,61.51,Overcast
"38.8893, -77.0502",3/23/21 11:00,59,59,59,,,0,0,0,8.1,35,,9.9,86,55.51,Overcast
"38.8893, -77.0502",3/23/21 12:00,62.1,62.1,62.1,,,0,0,0,7.3,62,,9.9,94.8,51.43,Overcast
"38.8893, -77.0502",3/23/21 13:00,65,65,65,,,0,0,0,9.1,68,,9.9,92.9,48.01,Overcast
"38.8893, -77.0502",3/23/21 14:00,65.8,65.8,65.8,,,0,0,0,8.4,81,,9.9,83.8,50.08,Overcast
"38.8893, -77.0502",3/23/21 15:00,67.9,67.9,67.9,,,0,0,0,7.3,89,18.3,9.9,91.3,47.1,Overcast
"38.8893, -77.0502",3/23/21 16:00,66,66,66,,,0,0,0,8.3,79,18.3,9.9,85.4,48.78,Overcast
"38.8893, -77.0502",3/23/21 17:00,65,65,65,,,0,0,0,12.2,100,,9.9,84.9,50.22,Overcast
"38.8893, -77.0502",3/23/21 18:00,64.1,64.1,64.1,,,0,0,0,9.1,109,,9.9,83.6,49.86,Overcast
"38.8893, -77.0502",3/23/21 19:00,62.9,62.9,62.9,,,0,0,0,10,107,,9.9,80.5,56.08,Overcast
"38.8893, -77.0502",3/23/21 20:00,61,61,61,,,0,0,0,9.8,89,,9.9,93.4,61.81,Overcast
"38.8893, -77.0502",3/23/21 21:00,60.9,60.9,60.9,,,0,0,0,8.1,72,,9.9,100,62.3,Overcast
"38.8893, -77.0502",3/23/21 22:00,58.9,58.9,58.9,,,0,0,0,8.8,89,,9.9,100,69.23,Overcast
"38.8893, -77.0502",3/23/21 23:00,57.7,57.7,57.7,,,0,0,0,8,99,,9.9,100,75.29,Overcast
"38.8893, -77.0502",3/24/21 0:00,57.6,57.6,57.6,,,0,0,0,5.9,91,,9.9,100,78.76,Overcast
"38.8893, -77.0502",3/24/21 1:00,56.7,56.7,56.7,,,0,0,0,9,118,,9.9,100,81.95,Overcast
"38.8893, -77.0502",3/24/21 2:00,55.8,55.8,55.8,,,0,0,0,7,82,,9.9,100,87.23,Overcast
"38.8893, -77.0502",3/24/21 3:00,55,55,55,,,0,0,0,5.9,80,,6.8,100,89.97,Overcast
"38.8893, -77.0502",3/24/21 4:00,53.8,53.8,53.8,,,0.01,0,0,7.9,69,,4.8,100,93.75,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 5:00,53.8,53.8,53.8,,,0,0,0,8.8,59,,9.3,100,93.73,Overcast
"38.8893, -77.0502",3/24/21 6:00,53.8,53.8,53.8,,,0.03,0,0,6,70,,4.8,100,93.74,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 7:00,53.8,53.8,53.8,,,0.01,0,0,3.4,59,,4.8,100,93.77,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 8:00,53.9,53.9,53.9,,,0.1,0,0,4.9,7,,5.2,100,96.95,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 9:00,55,55,55,,,0.02,0,0,4.4,41,,6.5,100,93.26,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 10:00,55.1,55.1,55.1,,,0.02,0,0,7.7,37,,5.2,100,93.27,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 11:00,55.1,55.1,55.1,,,0.48,0,0,4.4,17,,1.7,100,96.06,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 12:00,56,56,56,,,0.04,0,0,5.7,347,,2.4,100,97.01,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 13:00,56,56,56,,,0.27,0,0,4.5,22,,3.1,100,96.92,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 14:00,56.9,56.9,56.9,,,0.07,0,0,4.4,38,,4.3,100,94.13,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 15:00,57.8,57.8,57.8,,,0.03,0,0,3.4,29,,5.4,100,94.19,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 16:00,57.8,57.8,57.8,,,0.04,0,0,6.6,59,,5.3,97.8,94,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 17:00,58.9,58.9,58.9,,,0.04,0,0,6.9,2,,9.9,100,93.33,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 18:00,60,60,60,,,0.01,0,0,5.7,348,,9.9,100,89.92,"Rain, Overcast"
"38.8893, -77.0502",3/24/21 19:00,60,60,60,,,0,0,0,5.6,352,,9.7,100,89.85,Overcast
"38.8893, -77.0502",3/24/21 20:00,58.9,58.9,58.9,,,0,0,0,5.6,18,,8.2,100,93.34,Overcast
"38.8893, -77.0502",3/24/21 21:00,58.9,58.9,58.9,,,0,0,0,0.3,351,,6.1,100,93.19,Overcast
"38.8893, -77.0502",3/24/21 22:00,58.9,58.9,58.9,,,0,0,0,3.5,223,,6.5,96.7,93.31,Overcast
"38.8893, -77.0502",3/24/21 23:00,58.4,58.4,58.4,,,0,0,0,5.2,227,,1.6,100,95.06,Overcast
"38.8893, -77.0502",3/25/21 0:00,57.7,57.7,57.7,,,0,0,0,5.7,243,,7.7,100,94.17,Overcast
"38.8893, -77.0502",3/25/21 1:00,56.8,56.8,56.8,,,0,0,0,3.4,47,,6.8,97.9,94.18,Overcast
"38.8893, -77.0502",3/25/21 2:00,55,55,55,,,0,0,0,5.6,194,,5.6,48.4,96.11,Partially cloudy
"38.8893, -77.0502",3/25/21 3:00,56,56,56,,,0,0,0,5.7,186,,1.3,96.7,97,Overcast
"38.8893, -77.0502",3/25/21 4:00,56,56,56,,,0,0,0,5.5,144,,0.6,96.7,97,Overcast
"38.8893, -77.0502",3/25/21 5:00,56,56,56,,,0,0,0,4.5,185,,1.2,96.7,99.93,Overcast
"38.8893, -77.0502",3/25/21 6:00,56,56,56,,,0,0,0,3.1,206,,3.6,96.6,100,Overcast
"38.8893, -77.0502",3/25/21 7:00,56,56,56,,,0,0,0,3.1,88,,6.8,100,97,Overcast
"38.8893, -77.0502",3/25/21 8:00,56.8,56.8,56.8,,,0,0,0,5.4,144,,4,100,94.22,Overcast
"38.8893, -77.0502",3/25/21 9:00,57.7,57.7,57.7,,,0,0,0,4.2,38,,5.4,100,94.24,Overcast
"38.8893, -77.0502",3/25/21 10:00,57.7,57.7,57.7,,,0,0,0,5.6,155,,7,100,94.24,Overcast
"38.8893, -77.0502",3/25/21 11:00,57.8,57.8,57.8,,,0,0,0,5.8,167,,7,100,94.24,Overcast
"38.8893, -77.0502",3/25/21 12:00,58.9,58.9,58.9,,,0,0,0,7.9,179,,7.2,100,93.47,Overcast
"38.8893, -77.0502",3/25/21 13:00,60,60,60,,,0,0,0,5.7,187,,7.2,100,90.03,Overcast
"38.8893, -77.0502",3/25/21 14:00,61.1,61.1,61.1,,,0,0,0,4.2,132,,8.3,100,87.29,Overcast
"38.8893, -77.0502",3/25/21 15:00,63.1,63.1,63.1,,,0,0,0,7.8,190,,9.9,98.8,83.53,Overcast
