year,month,day,hour,20th_&_e_st_nw_arrivals,new_hampshire_ave_&_24th_st_nw_arrivals,15th_st_&_constitution_ave_nw_departures,21st_&_i_st_nw_arrivals,17th_&_g_st_nw_arrivals,19th_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_departures,jefferson_dr_&_14th_st_sw_departures,jefferson_memorial_arrivals,jefferson_memorial_departures,18th_st_&_pennsylvania_ave_nw_arrivals,19th_st_&_constitution_ave_nw_arrivals,us_dept_of_state_/_virginia_ave_&_21st_st_nw_arrivals,virginia_ave_&_25th_st_nw_arrivals,virginia_ave_&_25th_st_nw_departures,19th_&_g_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_arrivals,22nd_&_h_st_nw_arrivals,22nd_&_h_st_nw_departures,17th_&_g_st_nw_departures,19th_&_g_st_nw_departures,21st_st_&_constitution_ave_nw_arrivals,21st_st_&_constitution_ave_nw_departures,21st_st_&_pennsylvania_ave_nw_arrivals,21st_st_&_pennsylvania_ave_nw_departures,22nd_&_i_st_nw_/_foggy_bottom_arrivals,22nd_&_i_st_nw_/_foggy_bottom_departures,kennedy_center_arrivals,kennedy_center_departures,18th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_departures,lincoln_memorial_departures,18th_&_c_st_nw_departures,21st_&_i_st_nw_departures,new_hampshire_ave_&_24th_st_nw_departures,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_arrivals,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_departures,us_dept_of_state_/_virginia_ave_&_21st_st_nw_departures,15th_st_&_constitution_ave_nw_arrivals,17th_st_&_independence_ave_sw_arrivals,18th_&_c_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_arrivals,19th_&_e_street_nw_departures,jefferson_dr_&_14th_st_sw_arrivals,lincoln_memorial_arrivals,20th_&_e_st_nw_departures,17th_st_&_independence_ave_sw_departures,19th_&_e_street_nw_arrivals,20th_st_&_virginia_ave_nw_arrivals,20th_st_&_virginia_ave_nw_departures,19th_&_k_st_nw_arrivals,19th_&_k_st_nw_departures,crystal_dr_&_23rd_st_s_arrivals,smithsonian-national_mall_/_jefferson_dr_&_12th_st_sw_arrivals,7th_&_t_st_nw_arrivals,crystal_dr_&_15th_st_s_arrivals,20th_&_o_st_nw_/_dupont_south_arrivals,eads_st_&_12th_st_s_arrivals,iwo_jima_memorial_/_meade_&_14th_st_n_arrivals,potomac_&_m_st_nw_arrivals,gravelly_point_arrivals,21st_st_&_g_st_nw_arrivals,21st_st_&_g_st_nw_departures,maine_ave_&_9th_st_sw_arrivals,roosevelt_island_arrivals,n_lynn_st_&_fairfax_dr_arrivals,4th_st_&_g_st_sw_arrivals,20th_&_l_st_nw_arrivals,15th_st_&_pennsylvania_ave_nw_arrivals,woodley_park_metro_/_calvert_st_&_connecticut_ave_nw_arrivals,15th_&_p_st_nw_arrivals,reservoir_rd_&_38th_st_nw_arrivals,3000_connecticut_ave_nw_/_national_zoo_arrivals,white_house_departures,white_house_arrivals,stadium_armory_metro_arrivals,maximum_temperature,minimum_temperature,temperature,wind_chill,heat_index,precipitation,snow,snow_depth,wind_speed,wind_direction,wind_gust,visibility,cloud_cover,relative_humidity,conditions,sun_is_out
2020,May,3,8,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,NA,NA,0,0,0,0.2,346,NA,9.9,92.5,71.78,Overcast,1
2020,May,3,9,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,NA,NA,0,0,0,5.9,189,NA,9.9,95,71.9,Overcast,1
2020,May,3,10,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,61.1,61.1,NA,NA,0,0,0,6.6,147,NA,9.9,86.4,76.82,Overcast,1
2020,May,3,11,0,2,2,0,0,0,0,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,60.3,60.3,NA,NA,0.01,0,0,9.9,147,NA,9.8,93.3,83.13,"Rain, Overcast",1
2020,May,3,12,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,61.2,61.2,NA,NA,0.07,0,0,5.8,184,NA,9.9,87.6,89.25,"Rain, Overcast",1
2020,May,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2,63.2,63.2,NA,NA,0,0,0,10,189,NA,9.9,54.4,89.98,Partially cloudy,1
2020,May,3,14,0,0,4,3,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,5,0,0,2,1,2,1,0,0,1,0,2,2,0,1,2,0,0,0,0,1,1,0,1,2,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,NA,NA,0,0,0,7.8,147,NA,9.9,71.9,84.01,Partially cloudy,1
2020,May,3,15,0,1,4,0,0,5,0,0,0,6,3,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,3,0,0,1,0,4,0,0,0,8,5,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,74.7,74.7,NA,NA,0,0,0,8.9,254,NA,9.9,55.2,64.48,Partially cloudy,1
2020,May,3,16,0,0,7,1,1,4,1,0,0,4,9,9,0,6,0,1,4,0,0,5,0,2,0,1,0,2,0,0,0,1,2,0,1,5,0,0,0,1,0,5,4,0,6,10,0,0,0,4,0,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,76.8,76.8,NA,NA,0,0,0,13.3,241,NA,9.9,53.6,58.23,Partially cloudy,1
2020,May,3,17,0,1,7,0,3,8,0,0,0,6,8,7,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,1,6,2,1,0,0,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,76.9,76.9,NA,NA,0,0,0,10,221,NA,9.9,53.6,58.14,Partially cloudy,1
2020,May,3,18,0,0,6,1,0,3,0,0,0,2,4,2,1,2,1,3,0,0,0,6,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,0,1,6,2,1,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,73.5,73.5,NA,NA,0,0,0,8,194,NA,9.9,36.4,67.25,Partially cloudy,1
2020,May,3,19,1,4,5,0,0,1,0,0,0,17,0,1,0,5,0,3,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,72.4,72.4,NA,NA,0,0,0,8.6,147,NA,9.9,37,70,Partially cloudy,1
2020,May,3,20,0,0,6,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2,70.2,70.2,NA,NA,0,0,0,6.5,145,NA,9.9,64.9,73.59,Partially cloudy,1
2020,May,3,21,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,69.9,69.9,NA,NA,0,0,0,4.2,170,NA,9.9,64.2,76.45,Partially cloudy,0
2020,May,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,67.5,67.5,NA,NA,0.05,0,0,9.8,359,25.3,7.1,74.1,86.72,"Rain, Partially cloudy",0
2020,May,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,NA,NA,0.22,0,0,11.3,340,21.9,4.4,72.3,93.4,"Rain, Partially cloudy",0
2020,May,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,NA,NA,0.36,0,0,7.7,351,NA,5.1,94,93.34,"Rain, Overcast",0
2020,May,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,NA,NA,0.14,0,0,6.6,188,NA,3.7,94.5,96.86,"Rain, Overcast",0
2020,May,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,62.9,62.9,NA,NA,0.11,0,0,0.2,348,NA,9.9,61,97.02,"Rain, Partially cloudy",0
2020,May,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,62.9,62.9,NA,NA,0,0,0,5.4,188,NA,9.8,91.9,96.96,Overcast,0
2020,May,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,62.9,62.9,NA,NA,0,0,0,3.4,225,NA,9.9,98.4,96.88,Overcast,0
2020,May,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,NA,NA,0,0,0,3.9,318,NA,9.9,100,90.12,Overcast,0
2020,May,4,6,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,64.7,64.7,NA,NA,0,0,0,12.6,301,24.2,9.9,93.7,78.58,Overcast,1
2020,May,4,7,0,0,0,0,0,0,1,0,1,3,3,2,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,63.9,63.9,NA,NA,0,0,0,13.5,310,NA,9.9,34.9,75.62,Partially cloudy,1
2020,May,4,8,0,0,0,1,0,0,4,0,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8,65.8,65.8,NA,NA,0,0,0,13.6,300,18.3,9.9,24.5,63.84,Clear,1
2020,May,4,9,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,66.8,66.8,NA,NA,0,0,0,17,319,23.3,9.9,44.6,50.69,Partially cloudy,1
2020,May,4,10,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,69.9,69.9,NA,NA,0,0,0,17.9,301,25.3,9.9,44.6,34.95,Partially cloudy,1
2020,May,4,11,0,0,1,0,0,1,0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,NA,NA,0,0,0,17.8,311,30.5,9.9,24.5,33.22,Clear,1
2020,May,4,12,0,0,1,0,0,2,0,1,3,4,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,71.8,71.8,NA,NA,0,0,0,15.8,310,32.8,9.9,26.3,32.45,Partially cloudy,1
2020,May,4,13,2,0,4,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,73,NA,NA,0,0,0,15.3,309,31.2,9.9,46.4,28.88,Partially cloudy,1
2020,May,4,14,2,0,2,0,2,3,2,2,3,7,3,3,0,1,0,0,2,0,0,0,2,0,1,0,2,2,0,0,2,1,0,2,0,2,0,2,0,0,2,0,0,2,4,2,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,74.8,74.8,NA,NA,0,0,0,28,317,42.8,9.9,46.4,24.41,Partially cloudy,1
2020,May,4,15,0,0,0,1,1,3,0,9,5,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,1,1,1,0,1,0,1,1,2,1,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,NA,NA,0,0,0,25.4,301,37.3,9.9,0,26.18,Clear,1
2020,May,4,16,1,4,1,3,0,2,1,1,4,7,0,2,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,5,1,0,1,0,0,2,6,0,2,2,1,1,0,7,0,0,0,0,12,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,71.9,71.9,NA,NA,0,0,0,24.6,339,33,9.9,25,29.98,Clear,1
2020,May,4,17,2,1,3,0,0,3,0,6,2,6,0,0,0,3,0,1,0,0,0,0,0,2,0,1,1,3,0,0,0,3,2,3,0,1,0,3,0,0,0,0,0,0,2,3,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,71.9,71.9,NA,NA,0,0,0,20.2,321,36.1,9.9,24.5,28.77,Clear,1
2020,May,4,18,0,0,7,1,1,0,0,6,5,3,1,1,0,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,2,2,1,1,0,5,1,0,2,5,2,0,2,1,1,0,0,15,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2,69.2,69.2,NA,NA,0,0,0,23.1,321,37.1,9.9,24.5,27.21,Clear,1
2020,May,4,19,0,2,5,1,0,7,0,5,5,7,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,1,1,1,0,10,6,0,0,1,1,0,8,5,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9,66.9,66.9,NA,NA,0,0,0,22.6,338,35.6,9.9,33.1,28.6,Partially cloudy,1
2020,May,4,20,0,4,6,2,3,1,1,2,1,6,5,5,0,5,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,5,0,0,0,1,0,2,7,2,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,64.2,64.2,NA,NA,0,0,0,18.5,329,27.7,9.9,33.1,31.3,Partially cloudy,1
2020,May,4,21,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,NA,NA,0,0,0,12,332,18.3,9.9,33.1,36.29,Partially cloudy,0
2020,May,4,22,1,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,NA,NA,0,0,0,7,339,NA,9.9,33.1,41.96,Partially cloudy,0
2020,May,4,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8,57.8,57.8,NA,NA,0,0,0,8.8,349,NA,9.9,79.4,45.67,Overcast,0
2020,May,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9,55.9,55.9,NA,NA,0,0,0,12.8,350,NA,9.9,79.4,49.02,Overcast,0
2020,May,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,55.8,55.8,NA,NA,0,0,0,14.9,359,NA,9.9,89.2,47.05,Overcast,0
2020,May,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,53.9,53.9,NA,NA,0,0,0,11.9,349,NA,9.9,89.2,50.37,Overcast,0
2020,May,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9,52.9,52.9,NA,NA,0,0,0,8.4,331,NA,9.9,92.9,52.2,Overcast,0
2020,May,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8,51.8,51.8,NA,NA,0,0,0,10.4,350,NA,9.9,83.1,54.5,Overcast,0
2020,May,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7,51.7,51.7,NA,NA,0,0,0,14.8,11,NA,9.9,74.9,54.73,Partially cloudy,0
2020,May,5,6,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8,49.8,49.8,46.4,NA,0,0,0,8.4,339,NA,9.9,89,58.53,Overcast,1
2020,May,5,7,0,0,2,1,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,NA,NA,0,0,0,5.6,340,NA,9.9,82.7,55.99,Overcast,1
2020,May,5,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9,51.9,51.9,NA,NA,0,0,0,8.2,360,NA,9.9,86.4,54.16,Overcast,1
2020,May,5,9,1,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,53.8,53.8,NA,NA,0,0,0,3.8,353,NA,9.9,80.4,49.74,Overcast,1
2020,May,5,10,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9,55.9,55.9,NA,NA,0,0,0,5.2,28,NA,9.9,64.8,45.01,Partially cloudy,1
2020,May,5,11,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,NA,NA,0,0,0,4.4,96,NA,9.9,59.7,42.13,Partially cloudy,1
2020,May,5,12,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9,56.9,56.9,NA,NA,0,0,0,5.9,218,NA,9.9,92.8,43.78,Overcast,1
2020,May,5,13,0,0,2,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9,56.9,56.9,NA,NA,0,0,0,4.2,132,NA,9.9,60.7,43.21,Partially cloudy,1
2020,May,5,14,0,0,0,1,0,0,1,2,3,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,3,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7,57.7,57.7,NA,NA,0,0,0,0.2,348,NA,9.9,98.8,40.99,Overcast,1
